	Month	DayofWeek	Hour	Zipcode	Temp	Rain	RFR_pred	XGB_pred	Ensemble_pred
0	9	0	0	10270	19	0	2.0	0.0	3.0
1	9	0	0	10275	19	0	5.0	0.0	7.0
2	9	0	0	10278	19	0	5.0	0.0	8.0
3	9	0	0	10280	19	0	8.0	2.0	10.0
4	9	0	0	10281	19	0	6.0	1.0	7.0
5	9	0	0	10282	19	0	11.0	1.0	14.0
6	9	0	0	10301	19	0	5.0	0.0	7.0
7	9	0	0	10302	19	0	5.0	0.0	8.0
8	9	0	0	10303	19	0	5.0	0.0	7.0
9	9	0	0	10304	19	0	5.0	0.0	7.0
10	9	0	0	10305	19	0	4.0	0.0	6.0
11	9	0	0	10306	19	0	5.0	0.0	7.0
12	9	0	0	10307	19	0	5.0	0.0	7.0
13	9	0	0	10308	19	0	5.0	0.0	7.0
14	9	0	0	10309	19	0	5.0	0.0	7.0
15	9	0	0	10310	19	0	5.0	0.0	8.0
16	9	0	0	10312	19	0	5.0	0.0	7.0
17	9	0	0	10314	19	0	5.0	0.0	7.0
18	9	0	0	11354	19	0	11.0	3.0	13.0
19	9	0	0	11355	19	0	2.0	0.0	3.0
20	9	0	0	11356	19	0	3.0	0.0	5.0
21	9	0	0	11357	19	0	3.0	0.0	5.0
22	9	0	0	11358	19	0	4.0	0.0	6.0
23	9	0	0	11359	19	0	5.0	0.0	7.0
24	9	0	0	11360	19	0	4.0	0.0	6.0
25	9	0	0	11361	19	0	4.0	0.0	6.0
26	9	0	0	11362	19	0	5.0	0.0	7.0
27	9	0	0	11363	19	0	5.0	0.0	7.0
28	9	0	0	11364	19	0	3.0	0.0	5.0
29	9	0	0	11365	19	0	3.0	0.0	4.0
30	9	0	0	11366	19	0	4.0	0.0	6.0
31	9	0	0	11367	19	0	3.0	0.0	5.0
32	9	0	0	11368	19	0	14.0	11.0	14.0
33	9	0	0	11369	19	0	161.0	154.0	164.0
34	9	0	0	11370	19	0	4.0	0.0	5.0
35	9	0	0	11371	19	0	4.0	1.0	5.0
36	9	0	0	11372	19	0	23.0	18.0	24.0
37	9	0	0	11373	19	0	95.0	95.0	96.0
38	9	0	0	11374	19	0	4.0	0.0	6.0
39	9	0	0	11375	19	0	41.0	37.0	42.0
40	9	0	0	11377	19	0	64.0	66.0	64.0
41	9	0	0	11378	19	0	4.0	0.0	5.0
42	9	0	0	11379	19	0	2.0	0.0	3.0
43	9	0	0	11385	19	0	3.0	0.0	4.0
44	9	0	0	11411	19	0	5.0	0.0	7.0
45	9	0	0	11412	19	0	4.0	0.0	7.0
46	9	0	0	11413	19	0	4.0	0.0	5.0
47	9	0	0	11414	19	0	4.0	0.0	6.0
48	9	0	0	11415	19	0	7.0	0.0	9.0
49	9	0	0	11416	19	0	3.0	0.0	5.0
50	9	0	0	11417	19	0	3.0	0.0	4.0
51	9	0	0	11418	19	0	2.0	0.0	4.0
52	9	0	0	11419	19	0	2.0	0.0	4.0
53	9	0	0	11420	19	0	3.0	0.0	4.0
54	9	0	0	11421	19	0	4.0	0.0	5.0
55	9	0	0	11422	19	0	4.0	0.0	6.0
56	9	0	0	11423	19	0	3.0	0.0	5.0
57	9	0	0	11426	19	0	4.0	0.0	6.0
58	9	0	0	11427	19	0	4.0	0.0	7.0
59	9	0	0	11428	19	0	4.0	0.0	7.0
60	9	0	0	11429	19	0	4.0	0.0	7.0
61	9	0	0	11430	19	0	8.0	1.0	10.0
62	9	0	0	11432	19	0	3.0	0.0	4.0
63	9	0	0	11433	19	0	3.0	0.0	4.0
64	9	0	0	11434	19	0	3.0	0.0	4.0
65	9	0	0	11435	19	0	10.0	2.0	12.0
66	9	0	0	11436	19	0	3.0	0.0	4.0
67	9	0	0	11439	19	0	5.0	0.0	8.0
68	9	0	0	11451	19	0	4.0	0.0	6.0
69	9	0	0	10451	19	0	14.0	9.0	16.0
70	9	0	0	10452	19	0	8.0	1.0	10.0
71	9	0	0	10453	19	0	4.0	0.0	5.0
72	9	0	0	10454	19	0	6.0	0.0	7.0
73	9	0	0	10455	19	0	5.0	0.0	6.0
74	9	0	0	10456	19	0	4.0	0.0	5.0
75	9	0	0	10457	19	0	6.0	0.0	8.0
76	9	0	0	10458	19	0	6.0	0.0	7.0
77	9	0	0	10459	19	0	3.0	0.0	4.0
78	9	0	0	10460	19	0	3.0	0.0	4.0
79	9	0	0	10461	19	0	3.0	0.0	5.0
80	9	0	0	10462	19	0	4.0	0.0	5.0
81	9	0	0	10463	19	0	5.0	0.0	6.0
82	9	0	0	10464	19	0	4.0	0.0	7.0
83	9	0	0	10465	19	0	3.0	0.0	5.0
84	9	0	0	10466	19	0	3.0	0.0	5.0
85	9	0	0	10467	19	0	4.0	0.0	5.0
86	9	0	0	10468	19	0	7.0	0.0	8.0
87	9	0	0	10469	19	0	2.0	0.0	4.0
88	9	0	0	10470	19	0	3.0	0.0	5.0
89	9	0	0	10471	19	0	3.0	0.0	5.0
90	9	0	0	10472	19	0	5.0	0.0	7.0
91	9	0	0	10473	19	0	2.0	0.0	4.0
92	9	0	0	10474	19	0	3.0	0.0	4.0
93	9	0	0	10475	19	0	4.0	0.0	6.0
94	9	0	0	11001	19	0	4.0	0.0	6.0
95	9	0	0	11003	19	0	4.0	0.0	6.0
96	9	0	0	11004	19	0	5.0	0.0	7.0
97	9	0	0	11005	19	0	5.0	0.0	8.0
98	9	0	0	10001	19	0	494.0	556.0	485.0
99	9	0	0	10002	19	0	323.0	274.0	336.0
100	9	0	0	10003	19	0	473.0	484.0	475.0
101	9	0	0	10004	19	0	46.0	32.0	50.0
102	9	0	0	10005	19	0	35.0	17.0	39.0
103	9	0	0	10006	19	0	13.0	7.0	15.0
104	9	0	0	10007	19	0	68.0	48.0	72.0
105	9	0	0	10009	19	0	276.0	237.0	287.0
106	9	0	0	10010	19	0	230.0	154.0	248.0
107	9	0	0	10011	19	0	454.0	404.0	469.0
108	9	0	0	10012	19	0	289.0	283.0	292.0
109	9	0	0	10013	19	0	226.0	225.0	228.0
110	9	0	0	10014	19	0	315.0	330.0	314.0
111	9	0	0	10016	19	0	452.0	323.0	484.0
112	9	0	0	10017	19	0	224.0	167.0	238.0
113	9	0	0	10018	19	0	223.0	215.0	227.0
114	9	0	0	10019	19	0	628.0	554.0	649.0
115	9	0	0	10020	19	0	9.0	0.0	11.0
116	9	0	0	10021	19	0	246.0	136.0	272.0
117	9	0	0	10022	19	0	367.0	280.0	389.0
118	9	0	0	10023	19	0	261.0	192.0	278.0
119	9	0	0	10024	19	0	159.0	138.0	165.0
120	9	0	0	10025	19	0	171.0	138.0	180.0
121	9	0	0	10026	19	0	47.0	45.0	47.0
122	9	0	0	10027	19	0	88.0	90.0	88.0
123	9	0	0	10028	19	0	166.0	133.0	174.0
124	9	0	0	10029	19	0	72.0	59.0	75.0
125	9	0	0	10030	19	0	16.0	10.0	18.0
126	9	0	0	10031	19	0	28.0	23.0	30.0
127	9	0	0	10032	19	0	26.0	20.0	28.0
128	9	0	0	10033	19	0	18.0	13.0	19.0
129	9	0	0	10034	19	0	17.0	11.0	19.0
130	9	0	0	10035	19	0	101.0	102.0	102.0
131	9	0	0	10036	19	0	433.0	402.0	444.0
132	9	0	0	10037	19	0	68.0	45.0	74.0
133	9	0	0	10038	19	0	56.0	49.0	58.0
134	9	0	0	10039	19	0	7.0	0.0	9.0
135	9	0	0	10040	19	0	15.0	9.0	17.0
136	9	0	0	10044	19	0	3.0	0.0	4.0
137	9	0	0	10048	19	0	4.0	0.0	5.0
138	9	0	0	10065	19	0	166.0	88.0	184.0
139	9	0	0	10069	19	0	4.0	0.0	5.0
140	9	0	0	10075	19	0	87.0	63.0	93.0
141	9	0	0	11101	19	0	70.0	72.0	71.0
142	9	0	0	11102	19	0	28.0	25.0	30.0
143	9	0	0	11103	19	0	54.0	59.0	53.0
144	9	0	0	11104	19	0	19.0	14.0	21.0
145	9	0	0	11105	19	0	21.0	16.0	22.0
146	9	0	0	11106	19	0	51.0	49.0	52.0
147	9	0	0	11120	19	0	3.0	0.0	5.0
148	9	0	0	10107	19	0	3.0	0.0	4.0
149	9	0	0	10112	19	0	12.0	5.0	13.0
150	9	0	0	10115	19	0	5.0	0.0	8.0
151	9	0	0	10124	19	0	5.0	0.0	7.0
152	9	0	0	10128	19	0	114.0	59.0	127.0
153	9	0	0	10153	19	0	7.0	3.0	8.0
154	9	0	0	10154	19	0	5.0	0.0	6.0
155	9	0	0	10155	19	0	5.0	1.0	6.0
156	9	0	0	10168	19	0	5.0	0.0	6.0
157	9	0	0	11201	19	0	86.0	85.0	87.0
158	9	0	0	11203	19	0	3.0	0.0	5.0
159	9	0	0	11204	19	0	3.0	0.0	5.0
160	9	0	0	11205	19	0	40.0	38.0	41.0
161	9	0	0	11206	19	0	63.0	64.0	64.0
162	9	0	0	11207	19	0	11.0	3.0	13.0
163	9	0	0	11208	19	0	3.0	0.0	5.0
164	9	0	0	11209	19	0	3.0	0.0	5.0
165	9	0	0	11210	19	0	5.0	0.0	7.0
166	9	0	0	11211	19	0	225.0	247.0	222.0
167	9	0	0	11212	19	0	2.0	0.0	3.0
168	9	0	0	11213	19	0	10.0	1.0	12.0
169	9	0	0	11214	19	0	3.0	0.0	5.0
170	9	0	0	11215	19	0	46.0	40.0	47.0
171	9	0	0	11216	19	0	35.0	28.0	37.0
172	9	0	0	11217	19	0	76.0	68.0	79.0
173	9	0	0	11218	19	0	5.0	0.0	6.0
174	9	0	0	11219	19	0	2.0	0.0	4.0
175	9	0	0	11220	19	0	3.0	0.0	4.0
176	9	0	0	11221	19	0	23.0	19.0	24.0
177	9	0	0	11222	19	0	63.0	57.0	64.0
178	9	0	0	11223	19	0	3.0	0.0	4.0
179	9	0	0	11224	19	0	2.0	0.0	3.0
180	9	0	0	11225	19	0	8.0	1.0	10.0
181	9	0	0	11226	19	0	7.0	1.0	8.0
182	9	0	0	10203	19	0	5.0	0.0	7.0
183	9	0	0	11228	19	0	3.0	0.0	4.0
184	9	0	0	11229	19	0	2.0	0.0	4.0
185	9	0	0	11230	19	0	3.0	0.0	4.0
186	9	0	0	11231	19	0	30.0	28.0	31.0
187	9	0	0	11232	19	0	4.0	0.0	5.0
188	9	0	0	11233	19	0	7.0	0.0	8.0
189	9	0	0	11234	19	0	3.0	0.0	4.0
190	9	0	0	11235	19	0	6.0	0.0	7.0
191	9	0	0	11236	19	0	2.0	0.0	4.0
192	9	0	0	11237	19	0	23.0	15.0	25.0
193	9	0	0	11238	19	0	45.0	42.0	46.0
194	9	0	0	11239	19	0	4.0	0.0	6.0
195	9	0	0	11249	19	0	95.0	101.0	95.0
196	9	0	0	11251	19	0	5.0	0.0	8.0
197	9	0	0	11252	19	0	5.0	0.0	8.0
198	9	0	1	10270	19	0	2.0	0.0	4.0
199	9	0	1	10275	19	0	4.0	0.0	7.0
200	9	0	1	10278	19	0	4.0	0.0	7.0
201	9	0	1	10280	19	0	4.0	0.0	5.0
202	9	0	1	10281	19	0	4.0	0.0	5.0
203	9	0	1	10282	19	0	8.0	0.0	10.0
204	9	0	1	10301	19	0	4.0	0.0	6.0
205	9	0	1	10302	19	0	4.0	0.0	8.0
206	9	0	1	10303	19	0	4.0	0.0	7.0
207	9	0	1	10304	19	0	4.0	0.0	7.0
208	9	0	1	10305	19	0	3.0	0.0	4.0
209	9	0	1	10306	19	0	4.0	0.0	6.0
210	9	0	1	10307	19	0	4.0	0.0	7.0
211	9	0	1	10308	19	0	4.0	0.0	7.0
212	9	0	1	10309	19	0	4.0	0.0	7.0
213	9	0	1	10310	19	0	4.0	0.0	7.0
214	9	0	1	10312	19	0	4.0	0.0	6.0
215	9	0	1	10314	19	0	4.0	0.0	7.0
216	9	0	1	11354	19	0	9.0	1.0	11.0
217	9	0	1	11355	19	0	2.0	0.0	4.0
218	9	0	1	11356	19	0	2.0	0.0	4.0
219	9	0	1	11357	19	0	4.0	0.0	6.0
220	9	0	1	11358	19	0	3.0	0.0	6.0
221	9	0	1	11359	19	0	4.0	0.0	6.0
222	9	0	1	11360	19	0	4.0	0.0	6.0
223	9	0	1	11361	19	0	3.0	0.0	4.0
224	9	0	1	11362	19	0	4.0	0.0	7.0
225	9	0	1	11363	19	0	4.0	0.0	7.0
226	9	0	1	11364	19	0	3.0	0.0	4.0
227	9	0	1	11365	19	0	2.0	0.0	4.0
228	9	0	1	11366	19	0	3.0	0.0	5.0
229	9	0	1	11367	19	0	2.0	0.0	4.0
230	9	0	1	11368	19	0	11.0	8.0	12.0
231	9	0	1	11369	19	0	55.0	35.0	60.0
232	9	0	1	11370	19	0	4.0	0.0	5.0
233	9	0	1	11371	19	0	4.0	0.0	5.0
234	9	0	1	11372	19	0	16.0	15.0	16.0
235	9	0	1	11373	19	0	83.0	82.0	84.0
236	9	0	1	11374	19	0	2.0	0.0	4.0
237	9	0	1	11375	19	0	24.0	22.0	25.0
238	9	0	1	11377	19	0	52.0	54.0	53.0
239	9	0	1	11378	19	0	3.0	0.0	5.0
240	9	0	1	11379	19	0	2.0	0.0	4.0
241	9	0	1	11385	19	0	2.0	0.0	4.0
242	9	0	1	11411	19	0	3.0	0.0	6.0
243	9	0	1	11412	19	0	3.0	0.0	6.0
244	9	0	1	11413	19	0	3.0	0.0	5.0
245	9	0	1	11414	19	0	3.0	0.0	5.0
246	9	0	1	11415	19	0	7.0	0.0	9.0
247	9	0	1	11416	19	0	3.0	0.0	5.0
248	9	0	1	11417	19	0	2.0	0.0	4.0
249	9	0	1	11418	19	0	3.0	0.0	5.0
250	9	0	1	11419	19	0	2.0	0.0	4.0
251	9	0	1	11420	19	0	2.0	0.0	3.0
252	9	0	1	11421	19	0	3.0	0.0	4.0
253	9	0	1	11422	19	0	3.0	0.0	5.0
254	9	0	1	11423	19	0	3.0	0.0	5.0
255	9	0	1	11426	19	0	4.0	0.0	6.0
256	9	0	1	11427	19	0	3.0	0.0	4.0
257	9	0	1	11428	19	0	4.0	0.0	6.0
258	9	0	1	11429	19	0	4.0	0.0	6.0
259	9	0	1	11430	19	0	6.0	0.0	8.0
260	9	0	1	11432	19	0	2.0	0.0	4.0
261	9	0	1	11433	19	0	3.0	0.0	4.0
262	9	0	1	11434	19	0	2.0	0.0	4.0
263	9	0	1	11435	19	0	8.0	0.0	11.0
264	9	0	1	11436	19	0	2.0	0.0	4.0
265	9	0	1	11439	19	0	4.0	0.0	7.0
266	9	0	1	11451	19	0	3.0	0.0	5.0
267	9	0	1	10451	19	0	12.0	6.0	13.0
268	9	0	1	10452	19	0	6.0	0.0	7.0
269	9	0	1	10453	19	0	4.0	0.0	6.0
270	9	0	1	10454	19	0	4.0	0.0	6.0
271	9	0	1	10455	19	0	4.0	0.0	6.0
272	9	0	1	10456	19	0	4.0	0.0	6.0
273	9	0	1	10457	19	0	5.0	0.0	7.0
274	9	0	1	10458	19	0	5.0	0.0	7.0
275	9	0	1	10459	19	0	3.0	0.0	5.0
276	9	0	1	10460	19	0	3.0	0.0	5.0
277	9	0	1	10461	19	0	2.0	0.0	4.0
278	9	0	1	10462	19	0	4.0	0.0	6.0
279	9	0	1	10463	19	0	4.0	0.0	6.0
280	9	0	1	10464	19	0	4.0	0.0	7.0
281	9	0	1	10465	19	0	3.0	0.0	5.0
282	9	0	1	10466	19	0	2.0	0.0	4.0
283	9	0	1	10467	19	0	2.0	0.0	4.0
284	9	0	1	10468	19	0	5.0	0.0	6.0
285	9	0	1	10469	19	0	2.0	0.0	4.0
286	9	0	1	10470	19	0	3.0	0.0	5.0
287	9	0	1	10471	19	0	3.0	0.0	6.0
288	9	0	1	10472	19	0	5.0	0.0	7.0
289	9	0	1	10473	19	0	2.0	0.0	4.0
290	9	0	1	10474	19	0	3.0	0.0	4.0
291	9	0	1	10475	19	0	3.0	0.0	5.0
292	9	0	1	11001	19	0	3.0	0.0	5.0
293	9	0	1	11003	19	0	4.0	0.0	6.0
294	9	0	1	11004	19	0	3.0	0.0	6.0
295	9	0	1	11005	19	0	4.0	0.0	8.0
296	9	0	1	10001	19	0	344.0	298.0	357.0
297	9	0	1	10002	19	0	262.0	190.0	280.0
298	9	0	1	10003	19	0	357.0	227.0	388.0
299	9	0	1	10004	19	0	22.0	14.0	23.0
300	9	0	1	10005	19	0	25.0	12.0	28.0
301	9	0	1	10006	19	0	9.0	2.0	10.0
302	9	0	1	10007	19	0	44.0	22.0	48.0
303	9	0	1	10009	19	0	220.0	183.0	229.0
304	9	0	1	10010	19	0	176.0	103.0	193.0
305	9	0	1	10011	19	0	399.0	296.0	424.0
306	9	0	1	10012	19	0	212.0	177.0	222.0
307	9	0	1	10013	19	0	166.0	141.0	173.0
308	9	0	1	10014	19	0	268.0	251.0	274.0
309	9	0	1	10016	19	0	324.0	160.0	361.0
310	9	0	1	10017	19	0	184.0	120.0	199.0
311	9	0	1	10018	19	0	163.0	119.0	174.0
312	9	0	1	10019	19	0	464.0	330.0	496.0
313	9	0	1	10020	19	0	4.0	0.0	5.0
314	9	0	1	10021	19	0	214.0	70.0	246.0
315	9	0	1	10022	19	0	285.0	145.0	317.0
316	9	0	1	10023	19	0	166.0	70.0	188.0
317	9	0	1	10024	19	0	110.0	84.0	116.0
318	9	0	1	10025	19	0	135.0	89.0	145.0
319	9	0	1	10026	19	0	28.0	24.0	29.0
320	9	0	1	10027	19	0	60.0	51.0	62.0
321	9	0	1	10028	19	0	126.0	58.0	142.0
322	9	0	1	10029	19	0	58.0	36.0	64.0
323	9	0	1	10030	19	0	11.0	6.0	13.0
324	9	0	1	10031	19	0	24.0	18.0	25.0
325	9	0	1	10032	19	0	18.0	13.0	19.0
326	9	0	1	10033	19	0	10.0	8.0	11.0
327	9	0	1	10034	19	0	12.0	6.0	14.0
328	9	0	1	10035	19	0	69.0	53.0	72.0
329	9	0	1	10036	19	0	311.0	239.0	330.0
330	9	0	1	10037	19	0	49.0	24.0	54.0
331	9	0	1	10038	19	0	41.0	31.0	44.0
332	9	0	1	10039	19	0	5.0	0.0	6.0
333	9	0	1	10040	19	0	9.0	5.0	10.0
334	9	0	1	10044	19	0	2.0	0.0	4.0
335	9	0	1	10048	19	0	3.0	0.0	4.0
336	9	0	1	10065	19	0	134.0	43.0	154.0
337	9	0	1	10069	19	0	4.0	0.0	6.0
338	9	0	1	10075	19	0	68.0	30.0	77.0
339	9	0	1	11101	19	0	56.0	52.0	57.0
340	9	0	1	11102	19	0	18.0	15.0	19.0
341	9	0	1	11103	19	0	43.0	44.0	44.0
342	9	0	1	11104	19	0	18.0	12.0	19.0
343	9	0	1	11105	19	0	14.0	7.0	15.0
344	9	0	1	11106	19	0	40.0	36.0	41.0
345	9	0	1	11120	19	0	3.0	0.0	4.0
346	9	0	1	10107	19	0	2.0	0.0	3.0
347	9	0	1	10112	19	0	7.0	1.0	8.0
348	9	0	1	10115	19	0	4.0	0.0	6.0
349	9	0	1	10124	19	0	4.0	0.0	7.0
350	9	0	1	10128	19	0	100.0	38.0	114.0
351	9	0	1	10153	19	0	7.0	0.0	8.0
352	9	0	1	10154	19	0	4.0	0.0	5.0
353	9	0	1	10155	19	0	5.0	0.0	6.0
354	9	0	1	10168	19	0	3.0	0.0	5.0
355	9	0	1	11201	19	0	68.0	55.0	71.0
356	9	0	1	11203	19	0	2.0	0.0	4.0
357	9	0	1	11204	19	0	2.0	0.0	4.0
358	9	0	1	11205	19	0	22.0	21.0	22.0
359	9	0	1	11206	19	0	46.0	43.0	47.0
360	9	0	1	11207	19	0	4.0	0.0	6.0
361	9	0	1	11208	19	0	3.0	0.0	5.0
362	9	0	1	11209	19	0	2.0	0.0	4.0
363	9	0	1	11210	19	0	4.0	0.0	6.0
364	9	0	1	11211	19	0	164.0	170.0	164.0
365	9	0	1	11212	19	0	3.0	0.0	5.0
366	9	0	1	11213	19	0	6.0	0.0	8.0
367	9	0	1	11214	19	0	2.0	0.0	4.0
368	9	0	1	11215	19	0	25.0	20.0	26.0
369	9	0	1	11216	19	0	23.0	20.0	24.0
370	9	0	1	11217	19	0	46.0	37.0	48.0
371	9	0	1	11218	19	0	5.0	0.0	7.0
372	9	0	1	11219	19	0	2.0	0.0	4.0
373	9	0	1	11220	19	0	2.0	0.0	4.0
374	9	0	1	11221	19	0	17.0	15.0	18.0
375	9	0	1	11222	19	0	33.0	31.0	33.0
376	9	0	1	11223	19	0	3.0	0.0	5.0
377	9	0	1	11224	19	0	3.0	0.0	5.0
378	9	0	1	11225	19	0	6.0	0.0	8.0
379	9	0	1	11226	19	0	6.0	0.0	7.0
380	9	0	1	10203	19	0	4.0	0.0	6.0
381	9	0	1	11228	19	0	3.0	0.0	5.0
382	9	0	1	11229	19	0	3.0	0.0	4.0
383	9	0	1	11230	19	0	2.0	0.0	4.0
384	9	0	1	11231	19	0	15.0	15.0	16.0
385	9	0	1	11232	19	0	3.0	0.0	4.0
386	9	0	1	11233	19	0	5.0	0.0	7.0
387	9	0	1	11234	19	0	3.0	0.0	4.0
388	9	0	1	11235	19	0	3.0	0.0	5.0
389	9	0	1	11236	19	0	3.0	0.0	4.0
390	9	0	1	11237	19	0	14.0	12.0	15.0
391	9	0	1	11238	19	0	26.0	27.0	27.0
392	9	0	1	11239	19	0	3.0	0.0	5.0
393	9	0	1	11249	19	0	79.0	76.0	80.0
394	9	0	1	11251	19	0	4.0	0.0	7.0
395	9	0	1	11252	19	0	4.0	0.0	7.0
396	9	0	2	10270	19	0	2.0	0.0	3.0
397	9	0	2	10275	19	0	2.0	0.0	5.0
398	9	0	2	10278	19	0	3.0	0.0	5.0
399	9	0	2	10280	19	0	4.0	0.0	5.0
400	9	0	2	10281	19	0	2.0	0.0	3.0
401	9	0	2	10282	19	0	6.0	0.0	8.0
402	9	0	2	10301	19	0	2.0	0.0	4.0
403	9	0	2	10302	19	0	3.0	0.0	6.0
404	9	0	2	10303	19	0	3.0	0.0	5.0
405	9	0	2	10304	19	0	2.0	0.0	4.0
406	9	0	2	10305	19	0	2.0	0.0	4.0
407	9	0	2	10306	19	0	2.0	0.0	3.0
408	9	0	2	10307	19	0	3.0	0.0	5.0
409	9	0	2	10308	19	0	3.0	0.0	5.0
410	9	0	2	10309	19	0	3.0	0.0	5.0
411	9	0	2	10310	19	0	3.0	0.0	5.0
412	9	0	2	10312	19	0	2.0	0.0	5.0
413	9	0	2	10314	19	0	2.0	0.0	5.0
414	9	0	2	11354	19	0	5.0	0.0	7.0
415	9	0	2	11355	19	0	2.0	0.0	4.0
416	9	0	2	11356	19	0	2.0	0.0	3.0
417	9	0	2	11357	19	0	2.0	0.0	4.0
418	9	0	2	11358	19	0	2.0	0.0	4.0
419	9	0	2	11359	19	0	2.0	0.0	4.0
420	9	0	2	11360	19	0	2.0	0.0	4.0
421	9	0	2	11361	19	0	2.0	0.0	3.0
422	9	0	2	11362	19	0	2.0	0.0	5.0
423	9	0	2	11363	19	0	2.0	0.0	4.0
424	9	0	2	11364	19	0	2.0	0.0	4.0
425	9	0	2	11365	19	0	1.0	0.0	3.0
426	9	0	2	11366	19	0	2.0	0.0	4.0
427	9	0	2	11367	19	0	2.0	0.0	3.0
428	9	0	2	11368	19	0	11.0	6.0	12.0
429	9	0	2	11369	19	0	41.0	6.0	48.0
430	9	0	2	11370	19	0	3.0	0.0	5.0
431	9	0	2	11371	19	0	3.0	0.0	4.0
432	9	0	2	11372	19	0	15.0	12.0	15.0
433	9	0	2	11373	19	0	74.0	74.0	74.0
434	9	0	2	11374	19	0	2.0	0.0	4.0
435	9	0	2	11375	19	0	15.0	14.0	15.0
436	9	0	2	11377	19	0	48.0	49.0	48.0
437	9	0	2	11378	19	0	2.0	0.0	4.0
438	9	0	2	11379	19	0	2.0	0.0	4.0
439	9	0	2	11385	19	0	2.0	0.0	4.0
440	9	0	2	11411	19	0	2.0	0.0	4.0
441	9	0	2	11412	19	0	2.0	0.0	4.0
442	9	0	2	11413	19	0	2.0	0.0	4.0
443	9	0	2	11414	19	0	2.0	0.0	4.0
444	9	0	2	11415	19	0	4.0	0.0	5.0
445	9	0	2	11416	19	0	2.0	0.0	4.0
446	9	0	2	11417	19	0	2.0	0.0	3.0
447	9	0	2	11418	19	0	2.0	0.0	4.0
448	9	0	2	11419	19	0	2.0	0.0	4.0
449	9	0	2	11420	19	0	2.0	0.0	4.0
450	9	0	2	11421	19	0	2.0	0.0	3.0
451	9	0	2	11422	19	0	2.0	0.0	4.0
452	9	0	2	11423	19	0	2.0	0.0	4.0
453	9	0	2	11426	19	0	2.0	0.0	4.0
454	9	0	2	11427	19	0	2.0	0.0	4.0
455	9	0	2	11428	19	0	2.0	0.0	5.0
456	9	0	2	11429	19	0	2.0	0.0	4.0
457	9	0	2	11430	19	0	3.0	0.0	4.0
458	9	0	2	11432	19	0	2.0	0.0	4.0
459	9	0	2	11433	19	0	2.0	0.0	3.0
460	9	0	2	11434	19	0	2.0	0.0	4.0
461	9	0	2	11435	19	0	4.0	0.0	6.0
462	9	0	2	11436	19	0	2.0	0.0	4.0
463	9	0	2	11439	19	0	3.0	0.0	5.0
464	9	0	2	11451	19	0	3.0	0.0	5.0
465	9	0	2	10451	19	0	6.0	2.0	6.0
466	9	0	2	10452	19	0	4.0	0.0	5.0
467	9	0	2	10453	19	0	4.0	0.0	6.0
468	9	0	2	10454	19	0	3.0	0.0	5.0
469	9	0	2	10455	19	0	3.0	0.0	4.0
470	9	0	2	10456	19	0	3.0	0.0	5.0
471	9	0	2	10457	19	0	4.0	0.0	6.0
472	9	0	2	10458	19	0	3.0	0.0	4.0
473	9	0	2	10459	19	0	2.0	0.0	4.0
474	9	0	2	10460	19	0	2.0	0.0	4.0
475	9	0	2	10461	19	0	2.0	0.0	4.0
476	9	0	2	10462	19	0	2.0	0.0	4.0
477	9	0	2	10463	19	0	3.0	0.0	4.0
478	9	0	2	10464	19	0	2.0	0.0	4.0
479	9	0	2	10465	19	0	2.0	0.0	4.0
480	9	0	2	10466	19	0	2.0	0.0	4.0
481	9	0	2	10467	19	0	2.0	0.0	4.0
482	9	0	2	10468	19	0	3.0	0.0	5.0
483	9	0	2	10469	19	0	1.0	0.0	3.0
484	9	0	2	10470	19	0	2.0	0.0	4.0
485	9	0	2	10471	19	0	2.0	0.0	4.0
486	9	0	2	10472	19	0	2.0	0.0	4.0
487	9	0	2	10473	19	0	2.0	0.0	4.0
488	9	0	2	10474	19	0	1.0	0.0	3.0
489	9	0	2	10475	19	0	2.0	0.0	4.0
490	9	0	2	11001	19	0	2.0	0.0	4.0
491	9	0	2	11003	19	0	2.0	0.0	4.0
492	9	0	2	11004	19	0	2.0	0.0	4.0
493	9	0	2	11005	19	0	3.0	0.0	6.0
494	9	0	2	10001	19	0	301.0	200.0	325.0
495	9	0	2	10002	19	0	170.0	142.0	178.0
496	9	0	2	10003	19	0	311.0	194.0	338.0
497	9	0	2	10004	19	0	12.0	4.0	14.0
498	9	0	2	10005	19	0	21.0	4.0	25.0
499	9	0	2	10006	19	0	5.0	0.0	7.0
500	9	0	2	10007	19	0	40.0	12.0	47.0
501	9	0	2	10009	19	0	185.0	118.0	200.0
502	9	0	2	10010	19	0	167.0	82.0	187.0
503	9	0	2	10011	19	0	355.0	264.0	377.0
504	9	0	2	10012	19	0	160.0	124.0	169.0
505	9	0	2	10013	19	0	133.0	97.0	142.0
506	9	0	2	10014	19	0	227.0	172.0	241.0
507	9	0	2	10016	19	0	282.0	86.0	326.0
508	9	0	2	10017	19	0	151.0	75.0	169.0
509	9	0	2	10018	19	0	136.0	88.0	148.0
510	9	0	2	10019	19	0	418.0	243.0	459.0
511	9	0	2	10020	19	0	2.0	0.0	4.0
512	9	0	2	10021	19	0	213.0	47.0	250.0
513	9	0	2	10022	19	0	254.0	91.0	291.0
514	9	0	2	10023	19	0	152.0	37.0	178.0
515	9	0	2	10024	19	0	100.0	61.0	109.0
